rid,respondent_age,respondent_gender,respondent_hhi,respondent_race,respondent_hispanic,respondent_education,respondent_region,version,number,trait,shared_family,shared_friend,shared_acquaintance,shared_disliked,top3,top1,variable,category,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,demographics,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other,none of the above
64af4943-aa1a-6940-3f7e-0202f2efc3fb,30-39,Female,"Up to $49,999",Asian,No,Other post high school vocational training,Northeast,coworker,4,Cute,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4943-aa1a-6940-3f7e-0202f2efc3fb,30-39,Female,"Up to $49,999",Asian,No,Other post high school vocational training,Northeast,coworker,8,Tall,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,specific,2,unhealthy,1,0,0,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,specific,4,depressed,1,1,1,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,5,overweight,0,1,0,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,6,diabetic,0,0,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,specific,3,tall,0,0,0,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,30-39,Male,"Up to $49,999",White,No,Completed some college but no degree,South,specific,8,pretty,0,1,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,50-59,Male,"$200,000 to $249,999",White,No,Master's or professional degree,South,specific,5,Fit,1,1,1,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4fdd-5286-ef64-df9e-d8fd3233673e,20-29,Female,"Up to $49,999",Black or African American,Prefer not to answer,Master's or professional degree,Northeast,general,4,cute,1,0,1,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4fdd-5286-ef64-df9e-d8fd3233673e,20-29,Female,"Up to $49,999",Black or African American,Prefer not to answer,Master's or professional degree,Northeast,general,5,buetiful,1,0,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,4,Do they care for others ,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,20-29,Female,"Up to $49,999",White,Yes,Associate's degree,West,friend,6,pretty,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,20-29,Female,"Up to $49,999",White,Yes,Associate's degree,West,friend,7,thick,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,<20,Male,"Up to $49,999",Prefer not to answer,Prefer not to answer,Some high school or less,West,coworker,5,Cute,NA,NA,NA,NA,0,0,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5ee3-8098-15c3-7de0-006aaa932325,30-39,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,specific,1,beaultiful,1,0,1,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5f4f-4c59-6faa-ad7c-1634802c4f5e,50-59,Male,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,3,Disabled ,0,1,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5f4f-4c59-6faa-ad7c-1634802c4f5e,50-59,Male,"Up to $49,999",White,No,Master's or professional degree,Northeast,general,9,Depressed,0,1,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6354-5de1-b523-5d6f-3110cda30e73,20-29,Female,"Up to $49,999",Black or African American,No,Bachelor's degree,South,specific,1,pretty eyes ,1,1,1,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6354-5de1-b523-5d6f-3110cda30e73,20-29,Female,"Up to $49,999",Black or African American,No,Bachelor's degree,South,specific,4,tall,1,1,0,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6983-12bf-c908-ad91-a58fe2d192df,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,specific,7,disabled,0,0,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,30-39,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,1,height,0,0,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6d00-2801-d832-ad38-2c8cfccf7d58,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,South,general,10,Healthy ,1,0,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af73b4-c7ec-8d80-23b4-a247a93ef43c,30-39,Female,"Up to $49,999",American Indian or Alaska Native,No,Master's or professional degree,Midwest,general,5,Beauty ,1,0,1,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af73b4-c7ec-8d80-23b4-a247a93ef43c,30-39,Female,"Up to $49,999",American Indian or Alaska Native,No,Master's or professional degree,Midwest,general,6,Dimples,1,1,0,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af7c93-0867-27e9-ac5a-6d2d9f2ce647,20-29,Female,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,specific,3,Health,1,0,1,1,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Northeast,general,7,cute,0,0,1,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,30-39,Male,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,4,cute,0,1,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,30-39,Male,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,5,pretty,0,1,0,0,NA,NA,physical_characteristic,physical_characteristic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,9,Artistic,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,50-59,Female,"Up to $49,999",White,No,Associate's degree,South,neighbor,4,Pets,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af476e-1998-e3e3-3e3e-00ee8108d2c5,90-99,Male,"$50,000 to $99,999",Asian,No,Doctorate degree,West,coworker,2,likes to be co-operative,NA,NA,NA,NA,1,1,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4787-166e-0a03-bb07-484034c33cce,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,friend,3,similar interests,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,6,Likes to read ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,7,Interesting hobby ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af479f-8b59-4bb6-99e4-4f13539d2fe1,60-69,Female,"$50,000 to $99,999",Black or African American,No,Other post high school vocational training,South,specific,6,Nature loving,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af47da-9ef3-feab-bf2a-79620b670459,60-69,Female,"$100,000 to $149,999",White,No,Associate's degree,South,specific,7,Travel,1,0,1,1,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af47da-9ef3-feab-bf2a-79620b670459,60-69,Female,"$100,000 to $149,999",White,No,Associate's degree,South,specific,8,Arts,1,0,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af47f1-b313-b356-f9bb-63f26ba8ffd6,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,West,neighbor,6,Do they love pets.,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,50-59,Female,"$150,000 to $199,999",White,No,Associate's degree,South,neighbor,4,Hobbies,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4810-a94e-d38b-91f9-2191aa0ac1d7,50-59,Female,"$150,000 to $199,999",White,No,Associate's degree,South,neighbor,5,Pets,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4823-6964-dd22-230c-838abd142e99,50-59,Female,"$50,000 to $99,999",Black or African American,No,Associate's degree,South,specific,4,Like math,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4823-6964-dd22-230c-838abd142e99,50-59,Female,"$50,000 to $99,999",Black or African American,No,Associate's degree,South,specific,5,Watching tv ,0,1,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4823-6964-dd22-230c-838abd142e99,50-59,Female,"$50,000 to $99,999",Black or African American,No,Associate's degree,South,specific,6,Listening to music ,1,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4828-5056-4ef9-950f-c4263a288a74,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,10,Podcast junkie,0,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4828-5056-4ef9-950f-c4263a288a74,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,7,Interest in the environment ,1,1,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,general,10,Artistic,1,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4869-d30b-4fd7-6d18-6fd76c4cc0c3,40-49,Male,"$50,000 to $99,999",White,No,Bachelor's degree,South,friend,2,Common intrests,NA,NA,NA,NA,1,1,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,20-29,Female,"$50,000 to $99,999",White,No,High school graduate,South,neighbor,5,Shares my interests ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4946-214b-1baf-c6ce-a405b8b4e24c,50-59,Male,"Up to $49,999",White,No,Associate's degree,Northeast,general,7,outdoormen,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4967-ce41-1144-2e16-05be4e3c9328,30-39,Female,"$200,000 to $249,999",Asian,No,Bachelor's degree,West,neighbor,3,Interests,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4993-9962-d8f5-306c-de7704f248c2,20-29,Female,"Up to $49,999",Other,Yes,Bachelor's degree,West,general,1,traveler ,0,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,10,travel,1,1,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,3,sports,1,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,60-69,Male,Prefer not to answer,White,No,Completed some college but no degree,South,general,4,cooking,1,0,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4b16-bb7a-ceda-7d5f-03086a7c5c1f,40-49,Male,"$150,000 to $199,999",White,No,Other post high school vocational training,Midwest,friend,1,Shared interest,NA,NA,NA,NA,1,1,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,50-59,Male,"$200,000 to $249,999",White,No,Master's or professional degree,South,specific,7,Sports,1,1,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4c47-50c5-7570-1ea1-70d83e5e7d23,30-39,Male,"$150,000 to $199,999",White,No,Bachelor's degree,Northeast,specific,10,Dog dad ,1,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,10,What kinds of music do they like ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,7,What do they do for fun ,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5003-90f3-db2c-f5f4-01fef7e9e0d7,50-59,Male,"Up to $49,999",Other,Yes,Completed some college but no degree,West,neighbor,9,What do they like to eat ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5c09-08a3-f425-e964-8804fe5bbfd3,40-49,Female,"$100,000 to $149,999",White,No,Bachelor's degree,Northeast,specific,4,Yogi,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,1,Common interests ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,7,volunteering,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,9,animal lover,1,0,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5ea4-08f4-2c0b-de7a-c27c16e9c4ec,60-69,Male,"Up to $49,999",White,No,Associate's degree,Midwest,neighbor,1,Interest in loud music,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,7,sports fan,1,0,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5ff8-a5ee-243c-b49a-9e24f4e85d95,60-69,Male,"$50,000 to $99,999",White,No,Master's or professional degree,West,friend,5,interests or hobbies  known of,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,5,a pet parent,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,7,an outdoorswoman,0,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,8,a musician,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af624a-6d51-e8b9-fa17-147338f28514,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,general,3,Pets,1,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6310-932c-8f52-4439-c809b0c88e35,60-69,Male,"Up to $49,999",White,No,High school graduate,Midwest,specific,1,Like edm,1,0,0,1,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6310-932c-8f52-4439-c809b0c88e35,60-69,Male,"Up to $49,999",White,No,High school graduate,Midwest,specific,6,Like to travrl,1,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6310-932c-8f52-4439-c809b0c88e35,60-69,Male,"Up to $49,999",White,No,High school graduate,Midwest,specific,9,Like foid,0,0,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af64e5-5950-df6c-c07d-445f2f9faeb1,<20,Female,"Up to $49,999",Black or African American,No,High school graduate,Northeast,neighbor,3,Loves art ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af674b-3fd3-3039-10ee-b1c4c72ddae0,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,friend,2,Hobbies & interests,NA,NA,NA,NA,1,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6983-12bf-c908-ad91-a58fe2d192df,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,specific,10,animal lover,0,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af6dc5-e019-18de-cf30-bb140643d009,70-79,Female,"Up to $49,999",White,No,High school graduate,South,friend,8,Same interest,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7067-2fdf-5ff5-bfa4-5033fdba7503,20-29,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,neighbor,8,Pets ,NA,NA,NA,NA,0,0,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,2,Artist,1,1,1,1,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7385-038d-4139-479f-aefed21d11c4,20-29,Female,"Up to $49,999",White,No,High school graduate,South,general,1,Dancing ,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7385-038d-4139-479f-aefed21d11c4,20-29,Female,"Up to $49,999",White,No,High school graduate,South,general,3,Art ,1,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7889-f83a-b717-b507-260ab6b7820b,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,West,specific,10,Love dogs,0,0,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7889-f83a-b717-b507-260ab6b7820b,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,West,specific,5,Craftsman ,1,1,0,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af7d60-a27d-e72c-e7fb-9b016fb33657,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,specific,6,Pets,1,1,1,0,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64afe365-56e9-44a5-ea0b-98eb1b50875d,70-79,Male,"$50,000 to $99,999",White,No,Doctorate degree,South,neighbor,3,their interests,NA,NA,NA,NA,1,1,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64afe6a3-aa8c-22fb-0369-29038f03de0f,30-39,Male,"Up to $49,999",Black or African American,No,High school graduate,West,general,4,Dog,0,1,0,1,NA,NA,hobbies_interests,hobbies_interests,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,8,Conservative,0,0,0,0,NA,NA,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af47f1-b313-b356-f9bb-63f26ba8ffd6,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,West,neighbor,3,What political party they support.,NA,NA,NA,NA,1,0,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af4847-b740-32c2-fc46-2919d29267cd,40-49,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,specific,9,Liberal ,0,0,0,1,NA,NA,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af4b16-bb7a-ceda-7d5f-03086a7c5c1f,40-49,Male,"$150,000 to $199,999",White,No,Other post high school vocational training,Midwest,friend,3,Shared political leanings,NA,NA,NA,NA,1,0,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af63f7-55b4-ea5e-6b0f-09e58a5da81a,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,South,specific,9,Justice minded,0,0,1,0,NA,NA,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af6857-291d-d05c-e0c6-4bbb519be8b8,<20,Female,"Up to $49,999",American Indian or Alaska Native,Yes,High school graduate,South,friend,1,similar views,NA,NA,NA,NA,1,1,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,30-39,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,general,5,politics,0,0,0,0,NA,NA,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af6dc5-e019-18de-cf30-bb140643d009,70-79,Female,"Up to $49,999",White,No,High school graduate,South,friend,9,Politics,NA,NA,NA,NA,0,0,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af7de2-33f4-8900-080f-d8d5ff21f178,50-59,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,Northeast,coworker,4,Progressive ,NA,NA,NA,NA,0,0,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64afb59f-b52a-a912-6fed-f3298174b94a,20-29,Male,"Up to $49,999",White,No,Bachelor's degree,West,coworker,7,Conservative,NA,NA,NA,NA,0,0,political_views,political_views,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,6,military service,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,7,employment,NA,NA,NA,NA,0,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,6,Military Service,1,0,0,0,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,70-79,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,specific,7,Occupation,0,0,0,0,NA,NA,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,3,Employed,NA,NA,NA,NA,1,0,occupation,demographics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
